"Step","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/loss","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/loss__MIN","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/loss__MAX","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/val_loss","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/val_loss__MIN","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/val_loss__MAX","AK-GRU512-LR-Dense256-gelu-fs=36-cls=5 - epoch/loss","AK-GRU512-LR-Dense256-gelu-fs=36-cls=5 - epoch/loss__MIN","AK-GRU512-LR-Dense256-gelu-fs=36-cls=5 - epoch/loss__MAX","AK-GRU512-LR-Dense256-gelu-fs=36-cls=5 - epoch/val_loss","AK-GRU512-LR-Dense256-gelu-fs=36-cls=5 - epoch/val_loss__MIN","AK-GRU512-LR-Dense256-gelu-fs=36-cls=5 - epoch/val_loss__MAX","AK-BGRU16-LR-Dense256-gelu-fs=36-cls=5 - epoch/loss","AK-BGRU16-LR-Dense256-gelu-fs=36-cls=5 - epoch/loss__MIN","AK-BGRU16-LR-Dense256-gelu-fs=36-cls=5 - epoch/loss__MAX","AK-BGRU16-LR-Dense256-gelu-fs=36-cls=5 - epoch/val_loss","AK-BGRU16-LR-Dense256-gelu-fs=36-cls=5 - epoch/val_loss__MIN","AK-BGRU16-LR-Dense256-gelu-fs=36-cls=5 - epoch/val_loss__MAX","AK-LSTM64-LR-Dense256-fs=36-cls=5 - epoch/loss","AK-LSTM64-LR-Dense256-fs=36-cls=5 - epoch/loss__MIN","AK-LSTM64-LR-Dense256-fs=36-cls=5 - epoch/loss__MAX","AK-LSTM64-LR-Dense256-fs=36-cls=5 - epoch/val_loss","AK-LSTM64-LR-Dense256-fs=36-cls=5 - epoch/val_loss__MIN","AK-LSTM64-LR-Dense256-fs=36-cls=5 - epoch/val_loss__MAX","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/loss","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/loss__MIN","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/loss__MAX","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/val_loss","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/val_loss__MIN","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/val_loss__MAX"
"42","0.4393509030342102","0.4393509030342102","0.4393509030342102","0.637737512588501","0.637737512588501","0.637737512588501","0.6033028960227966","0.6033028960227966","0.6033028960227966","0.6635681986808777","0.6635681986808777","0.6635681986808777","0.4842345118522644","0.4842345118522644","0.4842345118522644","0.6813523173332214","0.6813523173332214","0.6813523173332214","0.7432513236999512","0.7432513236999512","0.7432513236999512","0.7762805819511414","0.7762805819511414","0.7762805819511414","0.5455939769744873","0.5455939769744873","0.5455939769744873","0.7679007053375244","0.7679007053375244","0.7679007053375244"
"43","0.4837883412837982","0.4837883412837982","0.4837883412837982","0.5042855739593506","0.5042855739593506","0.5042855739593506","0.5926156640052795","0.5926156640052795","0.5926156640052795","0.6673561930656433","0.6673561930656433","0.6673561930656433","0.5186832547187805","0.5186832547187805","0.5186832547187805","0.7075886726379395","0.7075886726379395","0.7075886726379395","0.7113807797431946","0.7113807797431946","0.7113807797431946","0.7157015204429626","0.7157015204429626","0.7157015204429626","0.5458214282989502","0.5458214282989502","0.5458214282989502","0.7311637997627258","0.7311637997627258","0.7311637997627258"
"44","0.4718426764011383","0.4718426764011383","0.4718426764011383","0.489076167345047","0.489076167345047","0.489076167345047","0.6153759956359863","0.6153759956359863","0.6153759956359863","0.7558817863464355","0.7558817863464355","0.7558817863464355","0.481551855802536","0.481551855802536","0.481551855802536","0.6703519225120544","0.6703519225120544","0.6703519225120544","0.6713424921035767","0.6713424921035767","0.6713424921035767","0.6902738809585571","0.6902738809585571","0.6902738809585571","0.5326534509658813","0.5326534509658813","0.5326534509658813","0.6778439879417419","0.6778439879417419","0.6778439879417419"
"45","0.44728848338127136","0.44728848338127136","0.44728848338127136","0.6095917224884033","0.6095917224884033","0.6095917224884033","0.5978859663009644","0.5978859663009644","0.5978859663009644","0.6403290033340454","0.6403290033340454","0.6403290033340454","0.46383339166641235","0.46383339166641235","0.46383339166641235","0.7093868255615234","0.7093868255615234","0.7093868255615234","0.6720136404037476","0.6720136404037476","0.6720136404037476","0.6844090223312378","0.6844090223312378","0.6844090223312378","0.5387371182441711","0.5387371182441711","0.5387371182441711","0.8033415079116821","0.8033415079116821","0.8033415079116821"
"46","0.4142366349697113","0.4142366349697113","0.4142366349697113","0.5401923656463623","0.5401923656463623","0.5401923656463623","0.568854808807373","0.568854808807373","0.568854808807373","0.6583608388900757","0.6583608388900757","0.6583608388900757","0.46011778712272644","0.46011778712272644","0.46011778712272644","0.665503740310669","0.665503740310669","0.665503740310669","0.6745651960372925","0.6745651960372925","0.6745651960372925","0.6920530796051025","0.6920530796051025","0.6920530796051025","0.5444143414497375","0.5444143414497375","0.5444143414497375","0.7234850525856018","0.7234850525856018","0.7234850525856018"
"47","0.39059901237487793","0.39059901237487793","0.39059901237487793","0.5950716137886047","0.5950716137886047","0.5950716137886047","0.5568424463272095","0.5568424463272095","0.5568424463272095","0.6692788600921631","0.6692788600921631","0.6692788600921631","0.4538331925868988","0.4538331925868988","0.4538331925868988","0.6910760998725891","0.6910760998725891","0.6910760998725891","0.6829093098640442","0.6829093098640442","0.6829093098640442","0.7293581366539001","0.7293581366539001","0.7293581366539001","0.503237783908844","0.503237783908844","0.503237783908844","0.6531103253364563","0.6531103253364563","0.6531103253364563"
"48","0.42779067158699036","0.42779067158699036","0.42779067158699036","0.8492079377174377","0.8492079377174377","0.8492079377174377","0.5680477023124695","0.5680477023124695","0.5680477023124695","0.6107535362243652","0.6107535362243652","0.6107535362243652","0.4576364755630493","0.4576364755630493","0.4576364755630493","0.6734897494316101","0.6734897494316101","0.6734897494316101","0.6717315912246704","0.6717315912246704","0.6717315912246704","0.6833412647247314","0.6833412647247314","0.6833412647247314","0.5052677392959595","0.5052677392959595","0.5052677392959595","0.6766402721405029","0.6766402721405029","0.6766402721405029"
"49","0.40530213713645935","0.40530213713645935","0.40530213713645935","0.6525781750679016","0.6525781750679016","0.6525781750679016","0.5352131128311157","0.5352131128311157","0.5352131128311157","0.6527803540229797","0.6527803540229797","0.6527803540229797","0.4548585116863251","0.4548585116863251","0.4548585116863251","0.6845595836639404","0.6845595836639404","0.6845595836639404","0.6458464860916138","0.6458464860916138","0.6458464860916138","0.6774190664291382","0.6774190664291382","0.6774190664291382","0.5075625777244568","0.5075625777244568","0.5075625777244568","0.7325249314308167","0.7325249314308167","0.7325249314308167"
"50","0.407667338848114","0.407667338848114","0.407667338848114","0.6356489658355713","0.6356489658355713","0.6356489658355713","0.5457756519317627","0.5457756519317627","0.5457756519317627","0.6366889476776123","0.6366889476776123","0.6366889476776123","0.4498380720615387","0.4498380720615387","0.4498380720615387","0.6740239858627319","0.6740239858627319","0.6740239858627319","0.6202731132507324","0.6202731132507324","0.6202731132507324","0.726830244064331","0.726830244064331","0.726830244064331","0.4987875819206238","0.4987875819206238","0.4987875819206238","0.73115074634552","0.73115074634552","0.73115074634552"
"51","0.44474491477012634","0.44474491477012634","0.44474491477012634","0.6884326934814453","0.6884326934814453","0.6884326934814453","0.5161640644073486","0.5161640644073486","0.5161640644073486","0.6251407861709595","0.6251407861709595","0.6251407861709595","0.4684878885746002","0.4684878885746002","0.4684878885746002","0.6809026598930359","0.6809026598930359","0.6809026598930359","0.675082802772522","0.675082802772522","0.675082802772522","0.7522104382514954","0.7522104382514954","0.7522104382514954","0.4747784435749054","0.4747784435749054","0.4747784435749054","0.6635539531707764","0.6635539531707764","0.6635539531707764"
"52","0.4044394791126251","0.4044394791126251","0.4044394791126251","0.6830015778541565","0.6830015778541565","0.6830015778541565","0.5825119614601135","0.5825119614601135","0.5825119614601135","0.6347832679748535","0.6347832679748535","0.6347832679748535","0.43126165866851807","0.43126165866851807","0.43126165866851807","0.6355714797973633","0.6355714797973633","0.6355714797973633","0.6392016410827637","0.6392016410827637","0.6392016410827637","0.6926239132881165","0.6926239132881165","0.6926239132881165","0.4932700991630554","0.4932700991630554","0.4932700991630554","0.7198449969291687","0.7198449969291687","0.7198449969291687"
"53","0.4201407730579376","0.4201407730579376","0.4201407730579376","0.5442314147949219","0.5442314147949219","0.5442314147949219","0.5958075523376465","0.5958075523376465","0.5958075523376465","0.6701700091362","0.6701700091362","0.6701700091362","0.4185679256916046","0.4185679256916046","0.4185679256916046","0.6594738960266113","0.6594738960266113","0.6594738960266113","0.6357014179229736","0.6357014179229736","0.6357014179229736","0.7542999982833862","0.7542999982833862","0.7542999982833862","0.4549209177494049","0.4549209177494049","0.4549209177494049","0.7324570417404175","0.7324570417404175","0.7324570417404175"
"54","0.4312589168548584","0.4312589168548584","0.4312589168548584","0.6875861883163452","0.6875861883163452","0.6875861883163452","0.5936018228530884","0.5936018228530884","0.5936018228530884","0.6359827518463135","0.6359827518463135","0.6359827518463135","0.43718093633651733","0.43718093633651733","0.43718093633651733","0.6754218339920044","0.6754218339920044","0.6754218339920044","0.6390159726142883","0.6390159726142883","0.6390159726142883","0.7601407766342163","0.7601407766342163","0.7601407766342163","0.4519638121128082","0.4519638121128082","0.4519638121128082","0.7056692242622375","0.7056692242622375","0.7056692242622375"
"55","0.3653738796710968","0.3653738796710968","0.3653738796710968","0.5287307500839233","0.5287307500839233","0.5287307500839233","0.5245367884635925","0.5245367884635925","0.5245367884635925","0.6390637755393982","0.6390637755393982","0.6390637755393982","0.4128710627555847","0.4128710627555847","0.4128710627555847","0.6837303042411804","0.6837303042411804","0.6837303042411804","0.6882980465888977","0.6882980465888977","0.6882980465888977","0.7202256917953491","0.7202256917953491","0.7202256917953491","0.4559686779975891","0.4559686779975891","0.4559686779975891","0.710822582244873","0.710822582244873","0.710822582244873"
"56","0.35679367184638977","0.35679367184638977","0.35679367184638977","0.5300692915916443","0.5300692915916443","0.5300692915916443","0.5595784187316895","0.5595784187316895","0.5595784187316895","0.6924282908439636","0.6924282908439636","0.6924282908439636","0.4083455204963684","0.4083455204963684","0.4083455204963684","0.6748117208480835","0.6748117208480835","0.6748117208480835","0.6631764769554138","0.6631764769554138","0.6631764769554138","0.6769559979438782","0.6769559979438782","0.6769559979438782","0.4646490216255188","0.4646490216255188","0.4646490216255188","0.7468046545982361","0.7468046545982361","0.7468046545982361"
"57","0.33515769243240356","0.33515769243240356","0.33515769243240356","0.6515581607818604","0.6515581607818604","0.6515581607818604","0.5417933464050293","0.5417933464050293","0.5417933464050293","0.7409785389900208","0.7409785389900208","0.7409785389900208","0.4153616726398468","0.4153616726398468","0.4153616726398468","0.6547088623046875","0.6547088623046875","0.6547088623046875","0.6377881765365601","0.6377881765365601","0.6377881765365601","0.7068212032318115","0.7068212032318115","0.7068212032318115","0.445144921541214","0.445144921541214","0.445144921541214","0.7830555438995361","0.7830555438995361","0.7830555438995361"
"58","0.354140043258667","0.354140043258667","0.354140043258667","0.548882007598877","0.548882007598877","0.548882007598877","0.5237230658531189","0.5237230658531189","0.5237230658531189","0.6655981540679932","0.6655981540679932","0.6655981540679932","0.40843477845191956","0.40843477845191956","0.40843477845191956","0.6441072225570679","0.6441072225570679","0.6441072225570679","0.6100583076477051","0.6100583076477051","0.6100583076477051","0.6780241131782532","0.6780241131782532","0.6780241131782532","0.4400038421154022","0.4400038421154022","0.4400038421154022","0.6858150959014893","0.6858150959014893","0.6858150959014893"
"59","0.3250199854373932","0.3250199854373932","0.3250199854373932","0.5472171902656555","0.5472171902656555","0.5472171902656555","0.4831717610359192","0.4831717610359192","0.4831717610359192","0.683472216129303","0.683472216129303","0.683472216129303","0.4186438322067261","0.4186438322067261","0.4186438322067261","0.6590237617492676","0.6590237617492676","0.6590237617492676","0.6231425404548645","0.6231425404548645","0.6231425404548645","0.7099911570549011","0.7099911570549011","0.7099911570549011","0.42996492981910706","0.42996492981910706","0.42996492981910706","0.7793822288513184","0.7793822288513184","0.7793822288513184"
"60","0.316476434469223","0.316476434469223","0.316476434469223","0.6424026489257812","0.6424026489257812","0.6424026489257812","0.4814591705799103","0.4814591705799103","0.4814591705799103","0.6680781841278076","0.6680781841278076","0.6680781841278076","0.3899034261703491","0.3899034261703491","0.3899034261703491","0.6613955497741699","0.6613955497741699","0.6613955497741699","0.6059666275978088","0.6059666275978088","0.6059666275978088","0.6817824840545654","0.6817824840545654","0.6817824840545654","0.4338662624359131","0.4338662624359131","0.4338662624359131","0.6859703660011292","0.6859703660011292","0.6859703660011292"
"61","0.3274417519569397","0.3274417519569397","0.3274417519569397","0.5913205146789551","0.5913205146789551","0.5913205146789551","0.4578055143356323","0.4578055143356323","0.4578055143356323","0.7765628695487976","0.7765628695487976","0.7765628695487976","0.3976760804653168","0.3976760804653168","0.3976760804653168","0.685041606426239","0.685041606426239","0.685041606426239","0.6466953754425049","0.6466953754425049","0.6466953754425049","0.6737037897109985","0.6737037897109985","0.6737037897109985","0.4428514540195465","0.4428514540195465","0.4428514540195465","0.7331706881523132","0.7331706881523132","0.7331706881523132"
"62","0.3700840473175049","0.3700840473175049","0.3700840473175049","0.5945831537246704","0.5945831537246704","0.5945831537246704","0.5069175958633423","0.5069175958633423","0.5069175958633423","0.7043408751487732","0.7043408751487732","0.7043408751487732","0.3963652551174164","0.3963652551174164","0.3963652551174164","0.6281895637512207","0.6281895637512207","0.6281895637512207","0.6047066450119019","0.6047066450119019","0.6047066450119019","0.7216835021972656","0.7216835021972656","0.7216835021972656","0.40513449907302856","0.40513449907302856","0.40513449907302856","0.7020977139472961","0.7020977139472961","0.7020977139472961"
"63","0.3280331492424011","0.3280331492424011","0.3280331492424011","0.5759100914001465","0.5759100914001465","0.5759100914001465","0.47234413027763367","0.47234413027763367","0.47234413027763367","0.6854087710380554","0.6854087710380554","0.6854087710380554","0.36154669523239136","0.36154669523239136","0.36154669523239136","0.6509491205215454","0.6509491205215454","0.6509491205215454","0.6068300008773804","0.6068300008773804","0.6068300008773804","0.6933190822601318","0.6933190822601318","0.6933190822601318","0.42295587062835693","0.42295587062835693","0.42295587062835693","0.709794282913208","0.709794282913208","0.709794282913208"
"64","0.31752684712409973","0.31752684712409973","0.31752684712409973","0.5550187826156616","0.5550187826156616","0.5550187826156616","0.48873892426490784","0.48873892426490784","0.48873892426490784","0.6331718564033508","0.6331718564033508","0.6331718564033508","0.3871130645275116","0.3871130645275116","0.3871130645275116","0.6631959676742554","0.6631959676742554","0.6631959676742554","0.5653767585754395","0.5653767585754395","0.5653767585754395","0.6842426061630249","0.6842426061630249","0.6842426061630249","0.4034808874130249","0.4034808874130249","0.4034808874130249","0.6625730991363525","0.6625730991363525","0.6625730991363525"
"65","0.2901650369167328","0.2901650369167328","0.2901650369167328","0.5626866817474365","0.5626866817474365","0.5626866817474365","0.4582624137401581","0.4582624137401581","0.4582624137401581","0.6382032632827759","0.6382032632827759","0.6382032632827759","0.38499656319618225","0.38499656319618225","0.38499656319618225","0.7096625566482544","0.7096625566482544","0.7096625566482544","0.5634778738021851","0.5634778738021851","0.5634778738021851","0.7116237878799438","0.7116237878799438","0.7116237878799438","0.3969944417476654","0.3969944417476654","0.3969944417476654","0.6935015916824341","0.6935015916824341","0.6935015916824341"
"66","0.3065032660961151","0.3065032660961151","0.3065032660961151","0.5210579037666321","0.5210579037666321","0.5210579037666321","0.5070363879203796","0.5070363879203796","0.5070363879203796","0.6824902892112732","0.6824902892112732","0.6824902892112732","0.3738158941268921","0.3738158941268921","0.3738158941268921","0.6101645231246948","0.6101645231246948","0.6101645231246948","0.5759197473526001","0.5759197473526001","0.5759197473526001","0.6838357448577881","0.6838357448577881","0.6838357448577881","0.39685508608818054","0.39685508608818054","0.39685508608818054","0.709949791431427","0.709949791431427","0.709949791431427"
"67","0.25419315695762634","0.25419315695762634","0.25419315695762634","0.538531482219696","0.538531482219696","0.538531482219696","0.4287138283252716","0.4287138283252716","0.4287138283252716","0.6985283493995667","0.6985283493995667","0.6985283493995667","0.36793556809425354","0.36793556809425354","0.36793556809425354","0.6742269396781921","0.6742269396781921","0.6742269396781921","0.5526494383811951","0.5526494383811951","0.5526494383811951","0.6927555203437805","0.6927555203437805","0.6927555203437805","0.383963406085968","0.383963406085968","0.383963406085968","0.6773881316184998","0.6773881316184998","0.6773881316184998"
"68","0.28803712129592896","0.28803712129592896","0.28803712129592896","0.5036273002624512","0.5036273002624512","0.5036273002624512","0.449211984872818","0.449211984872818","0.449211984872818","0.6025595664978027","0.6025595664978027","0.6025595664978027","0.3856659233570099","0.3856659233570099","0.3856659233570099","0.6000638008117676","0.6000638008117676","0.6000638008117676","0.5703085660934448","0.5703085660934448","0.5703085660934448","0.6565399169921875","0.6565399169921875","0.6565399169921875","0.38333606719970703","0.38333606719970703","0.38333606719970703","0.6935741305351257","0.6935741305351257","0.6935741305351257"
"69","0.2571769654750824","0.2571769654750824","0.2571769654750824","0.46132591366767883","0.46132591366767883","0.46132591366767883","0.4481297731399536","0.4481297731399536","0.4481297731399536","0.6877000331878662","0.6877000331878662","0.6877000331878662","0.36788231134414673","0.36788231134414673","0.36788231134414673","0.6606314182281494","0.6606314182281494","0.6606314182281494","0.5374886989593506","0.5374886989593506","0.5374886989593506","0.6434810161590576","0.6434810161590576","0.6434810161590576","0.39689671993255615","0.39689671993255615","0.39689671993255615","0.7594094276428223","0.7594094276428223","0.7594094276428223"
"70","0.2913885712623596","0.2913885712623596","0.2913885712623596","0.5857833623886108","0.5857833623886108","0.5857833623886108","0.42894554138183594","0.42894554138183594","0.42894554138183594","0.7219849228858948","0.7219849228858948","0.7219849228858948","0.36501118540763855","0.36501118540763855","0.36501118540763855","0.6546875238418579","0.6546875238418579","0.6546875238418579","0.5366906523704529","0.5366906523704529","0.5366906523704529","0.6435144543647766","0.6435144543647766","0.6435144543647766","0.38467109203338623","0.38467109203338623","0.38467109203338623","0.7306047081947327","0.7306047081947327","0.7306047081947327"
"71","0.27570876479148865","0.27570876479148865","0.27570876479148865","0.4328593313694","0.4328593313694","0.4328593313694","0.4186995327472687","0.4186995327472687","0.4186995327472687","0.6396859884262085","0.6396859884262085","0.6396859884262085","0.3740590214729309","0.3740590214729309","0.3740590214729309","0.6390361189842224","0.6390361189842224","0.6390361189842224","0.5271548628807068","0.5271548628807068","0.5271548628807068","0.6904957294464111","0.6904957294464111","0.6904957294464111","0.3703453838825226","0.3703453838825226","0.3703453838825226","0.7525711059570312","0.7525711059570312","0.7525711059570312"
"72","0.2653576731681824","0.2653576731681824","0.2653576731681824","0.4379439949989319","0.4379439949989319","0.4379439949989319","0.39116886258125305","0.39116886258125305","0.39116886258125305","0.6647652387619019","0.6647652387619019","0.6647652387619019","0.36892932653427124","0.36892932653427124","0.36892932653427124","0.6230741739273071","0.6230741739273071","0.6230741739273071","0.5447852611541748","0.5447852611541748","0.5447852611541748","0.6137916445732117","0.6137916445732117","0.6137916445732117","0.3702852725982666","0.3702852725982666","0.3702852725982666","0.7261404395103455","0.7261404395103455","0.7261404395103455"
"73","0.27397671341896057","0.27397671341896057","0.27397671341896057","0.618329644203186","0.618329644203186","0.618329644203186","0.4133111834526062","0.4133111834526062","0.4133111834526062","0.7749245166778564","0.7749245166778564","0.7749245166778564","0.3480162024497986","0.3480162024497986","0.3480162024497986","0.6644434928894043","0.6644434928894043","0.6644434928894043","0.5454471111297607","0.5454471111297607","0.5454471111297607","0.7270479798316956","0.7270479798316956","0.7270479798316956","0.35192376375198364","0.35192376375198364","0.35192376375198364","0.7097365856170654","0.7097365856170654","0.7097365856170654"
"74","0.26626402139663696","0.26626402139663696","0.26626402139663696","0.5986051559448242","0.5986051559448242","0.5986051559448242","0.40940043330192566","0.40940043330192566","0.40940043330192566","0.7203017473220825","0.7203017473220825","0.7203017473220825","0.35452529788017273","0.35452529788017273","0.35452529788017273","0.6227498054504395","0.6227498054504395","0.6227498054504395","0.5398890972137451","0.5398890972137451","0.5398890972137451","0.6942757964134216","0.6942757964134216","0.6942757964134216","0.3647395372390747","0.3647395372390747","0.3647395372390747","0.6810758113861084","0.6810758113861084","0.6810758113861084"
"75","0.255743145942688","0.255743145942688","0.255743145942688","0.5267056822776794","0.5267056822776794","0.5267056822776794","0.39754796028137207","0.39754796028137207","0.39754796028137207","0.7727437019348145","0.7727437019348145","0.7727437019348145","0.34574031829833984","0.34574031829833984","0.34574031829833984","0.6423250436782837","0.6423250436782837","0.6423250436782837","0.5499800443649292","0.5499800443649292","0.5499800443649292","0.6730755567550659","0.6730755567550659","0.6730755567550659","0.374888151884079","0.374888151884079","0.374888151884079","0.6935441493988037","0.6935441493988037","0.6935441493988037"
"76","0.25168928503990173","0.25168928503990173","0.25168928503990173","0.45818984508514404","0.45818984508514404","0.45818984508514404","0.3958936035633087","0.3958936035633087","0.3958936035633087","0.6470865607261658","0.6470865607261658","0.6470865607261658","0.35081422328948975","0.35081422328948975","0.35081422328948975","0.6437936425209045","0.6437936425209045","0.6437936425209045","0.5339592099189758","0.5339592099189758","0.5339592099189758","0.7303895354270935","0.7303895354270935","0.7303895354270935","0.3573368191719055","0.3573368191719055","0.3573368191719055","0.7120142579078674","0.7120142579078674","0.7120142579078674"
"77","0.22829116880893707","0.22829116880893707","0.22829116880893707","0.5233467817306519","0.5233467817306519","0.5233467817306519","0.36130139231681824","0.36130139231681824","0.36130139231681824","0.7443492412567139","0.7443492412567139","0.7443492412567139","0.3440571129322052","0.3440571129322052","0.3440571129322052","0.6293692588806152","0.6293692588806152","0.6293692588806152","0.5189878344535828","0.5189878344535828","0.5189878344535828","0.6617321968078613","0.6617321968078613","0.6617321968078613","0.37176668643951416","0.37176668643951416","0.37176668643951416","0.6673708558082581","0.6673708558082581","0.6673708558082581"
"78","0.23473325371742249","0.23473325371742249","0.23473325371742249","0.4668993353843689","0.4668993353843689","0.4668993353843689","0.4023200571537018","0.4023200571537018","0.4023200571537018","0.7576479911804199","0.7576479911804199","0.7576479911804199","0.34178271889686584","0.34178271889686584","0.34178271889686584","0.5777316689491272","0.5777316689491272","0.5777316689491272","0.5383905172348022","0.5383905172348022","0.5383905172348022","0.7311485409736633","0.7311485409736633","0.7311485409736633","0.36286067962646484","0.36286067962646484","0.36286067962646484","0.7257821559906006","0.7257821559906006","0.7257821559906006"
"79","0.22444826364517212","0.22444826364517212","0.22444826364517212","0.5692691206932068","0.5692691206932068","0.5692691206932068","0.37509819865226746","0.37509819865226746","0.37509819865226746","0.9558516144752502","0.9558516144752502","0.9558516144752502","0.34263792634010315","0.34263792634010315","0.34263792634010315","0.633206844329834","0.633206844329834","0.633206844329834","0.5306734442710876","0.5306734442710876","0.5306734442710876","0.6807243227958679","0.6807243227958679","0.6807243227958679","0.36905455589294434","0.36905455589294434","0.36905455589294434","0.678813636302948","0.678813636302948","0.678813636302948"
"80","0.2116456925868988","0.2116456925868988","0.2116456925868988","0.5088672041893005","0.5088672041893005","0.5088672041893005","0.3977433443069458","0.3977433443069458","0.3977433443069458","0.6777335405349731","0.6777335405349731","0.6777335405349731","0.3314312994480133","0.3314312994480133","0.3314312994480133","0.6397349238395691","0.6397349238395691","0.6397349238395691","0.5157153606414795","0.5157153606414795","0.5157153606414795","0.6768335700035095","0.6768335700035095","0.6768335700035095","0.35733023285865784","0.35733023285865784","0.35733023285865784","0.6531990170478821","0.6531990170478821","0.6531990170478821"
"81","0.21403032541275024","0.21403032541275024","0.21403032541275024","0.6237385272979736","0.6237385272979736","0.6237385272979736","0.36788690090179443","0.36788690090179443","0.36788690090179443","0.8267917633056641","0.8267917633056641","0.8267917633056641","0.32656705379486084","0.32656705379486084","0.32656705379486084","0.6176154017448425","0.6176154017448425","0.6176154017448425","0.4977084994316101","0.4977084994316101","0.4977084994316101","0.704403817653656","0.704403817653656","0.704403817653656","0.35040783882141113","0.35040783882141113","0.35040783882141113","0.6892321109771729","0.6892321109771729","0.6892321109771729"
"82","0.19165225327014923","0.19165225327014923","0.19165225327014923","0.5273206830024719","0.5273206830024719","0.5273206830024719","0.3481473922729492","0.3481473922729492","0.3481473922729492","0.7904179096221924","0.7904179096221924","0.7904179096221924","0.32550910115242004","0.32550910115242004","0.32550910115242004","0.6037404537200928","0.6037404537200928","0.6037404537200928","0.5015370845794678","0.5015370845794678","0.5015370845794678","0.6507145166397095","0.6507145166397095","0.6507145166397095","0.34969592094421387","0.34969592094421387","0.34969592094421387","0.7913643717765808","0.7913643717765808","0.7913643717765808"
"83","0.19882553815841675","0.19882553815841675","0.19882553815841675","0.6906384825706482","0.6906384825706482","0.6906384825706482","0.35418757796287537","0.35418757796287537","0.35418757796287537","0.8876302242279053","0.8876302242279053","0.8876302242279053","0.32188624143600464","0.32188624143600464","0.32188624143600464","0.6341561675071716","0.6341561675071716","0.6341561675071716","0.47422105073928833","0.47422105073928833","0.47422105073928833","0.6665548086166382","0.6665548086166382","0.6665548086166382","0.34399086236953735","0.34399086236953735","0.34399086236953735","0.7052288055419922","0.7052288055419922","0.7052288055419922"
"84","0.20554234087467194","0.20554234087467194","0.20554234087467194","0.49189436435699463","0.49189436435699463","0.49189436435699463","0.3485644459724426","0.3485644459724426","0.3485644459724426","0.7251195311546326","0.7251195311546326","0.7251195311546326","0.33310630917549133","0.33310630917549133","0.33310630917549133","0.5983955264091492","0.5983955264091492","0.5983955264091492","0.5055263042449951","0.5055263042449951","0.5055263042449951","0.6606519222259521","0.6606519222259521","0.6606519222259521","0.3405076563358307","0.3405076563358307","0.3405076563358307","0.676862359046936","0.676862359046936","0.676862359046936"
"85","0.20080949366092682","0.20080949366092682","0.20080949366092682","0.5627252459526062","0.5627252459526062","0.5627252459526062","0.34918174147605896","0.34918174147605896","0.34918174147605896","0.7420059442520142","0.7420059442520142","0.7420059442520142","0.31154245138168335","0.31154245138168335","0.31154245138168335","0.6821284294128418","0.6821284294128418","0.6821284294128418","0.483878493309021","0.483878493309021","0.483878493309021","0.6845833659172058","0.6845833659172058","0.6845833659172058","0.34772413969039917","0.34772413969039917","0.34772413969039917","0.6180252432823181","0.6180252432823181","0.6180252432823181"
"86","0.19749155640602112","0.19749155640602112","0.19749155640602112","0.4961530566215515","0.4961530566215515","0.4961530566215515","0.34868842363357544","0.34868842363357544","0.34868842363357544","0.8589240908622742","0.8589240908622742","0.8589240908622742","0.32537078857421875","0.32537078857421875","0.32537078857421875","0.6281672120094299","0.6281672120094299","0.6281672120094299","0.49423107504844666","0.49423107504844666","0.49423107504844666","0.7087336182594299","0.7087336182594299","0.7087336182594299","0.3274468183517456","0.3274468183517456","0.3274468183517456","0.6940416693687439","0.6940416693687439","0.6940416693687439"
"87","0.19657425582408905","0.19657425582408905","0.19657425582408905","0.4527556598186493","0.4527556598186493","0.4527556598186493","0.3398962914943695","0.3398962914943695","0.3398962914943695","0.8459039926528931","0.8459039926528931","0.8459039926528931","0.32565659284591675","0.32565659284591675","0.32565659284591675","0.614210307598114","0.614210307598114","0.614210307598114","0.48193660378456116","0.48193660378456116","0.48193660378456116","0.649171769618988","0.649171769618988","0.649171769618988","0.34330761432647705","0.34330761432647705","0.34330761432647705","0.6852620840072632","0.6852620840072632","0.6852620840072632"
