"Step","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/categorical_accuracy","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/categorical_accuracy__MIN","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/categorical_accuracy__MAX","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/val_categorical_accuracy","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/val_categorical_accuracy__MIN","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/val_categorical_accuracy__MAX","AK-GRU512-LR-Dense256-gelu-fs=36-cls=5 - epoch/categorical_accuracy","AK-GRU512-LR-Dense256-gelu-fs=36-cls=5 - epoch/categorical_accuracy__MIN","AK-GRU512-LR-Dense256-gelu-fs=36-cls=5 - epoch/categorical_accuracy__MAX","AK-GRU512-LR-Dense256-gelu-fs=36-cls=5 - epoch/val_categorical_accuracy","AK-GRU512-LR-Dense256-gelu-fs=36-cls=5 - epoch/val_categorical_accuracy__MIN","AK-GRU512-LR-Dense256-gelu-fs=36-cls=5 - epoch/val_categorical_accuracy__MAX","AK-BGRU16-LR-Dense256-gelu-fs=36-cls=5 - epoch/categorical_accuracy","AK-BGRU16-LR-Dense256-gelu-fs=36-cls=5 - epoch/categorical_accuracy__MIN","AK-BGRU16-LR-Dense256-gelu-fs=36-cls=5 - epoch/categorical_accuracy__MAX","AK-BGRU16-LR-Dense256-gelu-fs=36-cls=5 - epoch/val_categorical_accuracy","AK-BGRU16-LR-Dense256-gelu-fs=36-cls=5 - epoch/val_categorical_accuracy__MIN","AK-BGRU16-LR-Dense256-gelu-fs=36-cls=5 - epoch/val_categorical_accuracy__MAX","AK-LSTM64-LR-Dense256-fs=36-cls=5 - epoch/categorical_accuracy","AK-LSTM64-LR-Dense256-fs=36-cls=5 - epoch/categorical_accuracy__MIN","AK-LSTM64-LR-Dense256-fs=36-cls=5 - epoch/categorical_accuracy__MAX","AK-LSTM64-LR-Dense256-fs=36-cls=5 - epoch/val_categorical_accuracy","AK-LSTM64-LR-Dense256-fs=36-cls=5 - epoch/val_categorical_accuracy__MIN","AK-LSTM64-LR-Dense256-fs=36-cls=5 - epoch/val_categorical_accuracy__MAX","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/categorical_accuracy","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/categorical_accuracy__MIN","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/categorical_accuracy__MAX","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/val_categorical_accuracy","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/val_categorical_accuracy__MIN","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/val_categorical_accuracy__MAX"
"41","0.824999988079071","0.824999988079071","0.824999988079071","0.8050000071525574","0.8050000071525574","0.8050000071525574","0.7918750047683716","0.7918750047683716","0.7918750047683716","0.7649999856948853","0.7649999856948853","0.7649999856948853","0.8256250023841858","0.8256250023841858","0.8256250023841858","0.7475000023841858","0.7475000023841858","0.7475000023841858","0.7212499976158142","0.7212499976158142","0.7212499976158142","0.7074999809265137","0.7074999809265137","0.7074999809265137","0.7931249737739563","0.7931249737739563","0.7931249737739563","0.7174999713897705","0.7174999713897705","0.7174999713897705"
"42","0.8318750262260437","0.8318750262260437","0.8318750262260437","0.7574999928474426","0.7574999928474426","0.7574999928474426","0.7912499904632568","0.7912499904632568","0.7912499904632568","0.75","0.75","0.75","0.8299999833106995","0.8299999833106995","0.8299999833106995","0.7450000047683716","0.7450000047683716","0.7450000047683716","0.7037500143051147","0.7037500143051147","0.7037500143051147","0.6850000023841858","0.6850000023841858","0.6850000023841858","0.7943750023841858","0.7943750023841858","0.7943750023841858","0.7300000190734863","0.7300000190734863","0.7300000190734863"
"43","0.8075000047683716","0.8075000047683716","0.8075000047683716","0.8149999976158142","0.8149999976158142","0.8149999976158142","0.7912499904632568","0.7912499904632568","0.7912499904632568","0.7599999904632568","0.7599999904632568","0.7599999904632568","0.8174999952316284","0.8174999952316284","0.8174999952316284","0.7174999713897705","0.7174999713897705","0.7174999713897705","0.7168750166893005","0.7168750166893005","0.7168750166893005","0.7124999761581421","0.7124999761581421","0.7124999761581421","0.7975000143051147","0.7975000143051147","0.7975000143051147","0.7350000143051147","0.7350000143051147","0.7350000143051147"
"44","0.8218749761581421","0.8218749761581421","0.8218749761581421","0.8174999952316284","0.8174999952316284","0.8174999952316284","0.7793750166893005","0.7793750166893005","0.7793750166893005","0.7425000071525574","0.7425000071525574","0.7425000071525574","0.8374999761581421","0.8374999761581421","0.8374999761581421","0.7574999928474426","0.7574999928474426","0.7574999928474426","0.7425000071525574","0.7425000071525574","0.7425000071525574","0.7400000095367432","0.7400000095367432","0.7400000095367432","0.800000011920929","0.800000011920929","0.800000011920929","0.7425000071525574","0.7425000071525574","0.7425000071525574"
"45","0.8343750238418579","0.8343750238418579","0.8343750238418579","0.7774999737739563","0.7774999737739563","0.7774999737739563","0.7950000166893005","0.7950000166893005","0.7950000166893005","0.7825000286102295","0.7825000286102295","0.7825000286102295","0.8362500071525574","0.8362500071525574","0.8362500071525574","0.7250000238418579","0.7250000238418579","0.7250000238418579","0.7437499761581421","0.7437499761581421","0.7437499761581421","0.7400000095367432","0.7400000095367432","0.7400000095367432","0.7925000190734863","0.7925000190734863","0.7925000190734863","0.7200000286102295","0.7200000286102295","0.7200000286102295"
"46","0.8399999737739563","0.8399999737739563","0.8399999737739563","0.8100000023841858","0.8100000023841858","0.8100000023841858","0.7975000143051147","0.7975000143051147","0.7975000143051147","0.7699999809265137","0.7699999809265137","0.7699999809265137","0.840624988079071","0.840624988079071","0.840624988079071","0.7574999928474426","0.7574999928474426","0.7574999928474426","0.7425000071525574","0.7425000071525574","0.7425000071525574","0.7275000214576721","0.7275000214576721","0.7275000214576721","0.7956249713897705","0.7956249713897705","0.7956249713897705","0.7475000023841858","0.7475000023841858","0.7475000023841858"
"47","0.8512499928474426","0.8512499928474426","0.8512499928474426","0.8125","0.8125","0.8125","0.8112499713897705","0.8112499713897705","0.8112499713897705","0.7699999809265137","0.7699999809265137","0.7699999809265137","0.8393750190734863","0.8393750190734863","0.8393750190734863","0.7475000023841858","0.7475000023841858","0.7475000023841858","0.7306249737739563","0.7306249737739563","0.7306249737739563","0.7049999833106995","0.7049999833106995","0.7049999833106995","0.8112499713897705","0.8112499713897705","0.8112499713897705","0.7524999976158142","0.7524999976158142","0.7524999976158142"
"48","0.8343750238418579","0.8343750238418579","0.8343750238418579","0.7200000286102295","0.7200000286102295","0.7200000286102295","0.8137500286102295","0.8137500286102295","0.8137500286102295","0.8100000023841858","0.8100000023841858","0.8100000023841858","0.8456249833106995","0.8456249833106995","0.8456249833106995","0.75","0.75","0.75","0.7481250166893005","0.7481250166893005","0.7481250166893005","0.737500011920929","0.737500011920929","0.737500011920929","0.8168749809265137","0.8168749809265137","0.8168749809265137","0.762499988079071","0.762499988079071","0.762499988079071"
"49","0.8393750190734863","0.8393750190734863","0.8393750190734863","0.800000011920929","0.800000011920929","0.800000011920929","0.8206250071525574","0.8206250071525574","0.8206250071525574","0.7524999976158142","0.7524999976158142","0.7524999976158142","0.840624988079071","0.840624988079071","0.840624988079071","0.7350000143051147","0.7350000143051147","0.7350000143051147","0.7587500214576721","0.7587500214576721","0.7587500214576721","0.7300000190734863","0.7300000190734863","0.7300000190734863","0.815625011920929","0.815625011920929","0.815625011920929","0.7574999928474426","0.7574999928474426","0.7574999928474426"
"50","0.8531249761581421","0.8531249761581421","0.8531249761581421","0.7850000262260437","0.7850000262260437","0.7850000262260437","0.8118749856948853","0.8118749856948853","0.8118749856948853","0.7825000286102295","0.7825000286102295","0.7825000286102295","0.8550000190734863","0.8550000190734863","0.8550000190734863","0.7475000023841858","0.7475000023841858","0.7475000023841858","0.7618749737739563","0.7618749737739563","0.7618749737739563","0.7149999737739563","0.7149999737739563","0.7149999737739563","0.8187500238418579","0.8187500238418579","0.8187500238418579","0.7300000190734863","0.7300000190734863","0.7300000190734863"
"51","0.8349999785423279","0.8349999785423279","0.8349999785423279","0.7799999713897705","0.7799999713897705","0.7799999713897705","0.8268749713897705","0.8268749713897705","0.8268749713897705","0.7774999737739563","0.7774999737739563","0.7774999737739563","0.8362500071525574","0.8362500071525574","0.8362500071525574","0.7524999976158142","0.7524999976158142","0.7524999976158142","0.7381250262260437","0.7381250262260437","0.7381250262260437","0.6899999976158142","0.6899999976158142","0.6899999976158142","0.8299999833106995","0.8299999833106995","0.8299999833106995","0.7524999976158142","0.7524999976158142","0.7524999976158142"
"52","0.8493750095367432","0.8493750095367432","0.8493750095367432","0.7799999713897705","0.7799999713897705","0.7799999713897705","0.8068749904632568","0.8068749904632568","0.8068749904632568","0.7774999737739563","0.7774999737739563","0.7774999737739563","0.8531249761581421","0.8531249761581421","0.8531249761581421","0.7599999904632568","0.7599999904632568","0.7599999904632568","0.7518749833106995","0.7518749833106995","0.7518749833106995","0.7300000190734863","0.7300000190734863","0.7300000190734863","0.8243749737739563","0.8243749737739563","0.8243749737739563","0.7425000071525574","0.7425000071525574","0.7425000071525574"
"53","0.8374999761581421","0.8374999761581421","0.8374999761581421","0.8075000047683716","0.8075000047683716","0.8075000047683716","0.8018749952316284","0.8018749952316284","0.8018749952316284","0.7225000262260437","0.7225000262260437","0.7225000262260437","0.8581249713897705","0.8581249713897705","0.8581249713897705","0.7475000023841858","0.7475000023841858","0.7475000023841858","0.7506250143051147","0.7506250143051147","0.7506250143051147","0.7124999761581421","0.7124999761581421","0.7124999761581421","0.8399999737739563","0.8399999737739563","0.8399999737739563","0.75","0.75","0.75"
"54","0.8274999856948853","0.8274999856948853","0.8274999856948853","0.7799999713897705","0.7799999713897705","0.7799999713897705","0.7925000190734863","0.7925000190734863","0.7925000190734863","0.7774999737739563","0.7774999737739563","0.7774999737739563","0.8518750071525574","0.8518750071525574","0.8518750071525574","0.7549999952316284","0.7549999952316284","0.7549999952316284","0.7606250047683716","0.7606250047683716","0.7606250047683716","0.7024999856948853","0.7024999856948853","0.7024999856948853","0.8343750238418579","0.8343750238418579","0.8343750238418579","0.762499988079071","0.762499988079071","0.762499988079071"
"55","0.8643749952316284","0.8643749952316284","0.8643749952316284","0.8025000095367432","0.8025000095367432","0.8025000095367432","0.8274999856948853","0.8274999856948853","0.8274999856948853","0.7475000023841858","0.7475000023841858","0.7475000023841858","0.8637499809265137","0.8637499809265137","0.8637499809265137","0.75","0.75","0.75","0.7281249761581421","0.7281249761581421","0.7281249761581421","0.7099999785423279","0.7099999785423279","0.7099999785423279","0.8387500047683716","0.8387500047683716","0.8387500047683716","0.7400000095367432","0.7400000095367432","0.7400000095367432"
"56","0.8725000023841858","0.8725000023841858","0.8725000023841858","0.8199999928474426","0.8199999928474426","0.8199999928474426","0.8037499785423279","0.8037499785423279","0.8037499785423279","0.7425000071525574","0.7425000071525574","0.7425000071525574","0.8693749904632568","0.8693749904632568","0.8693749904632568","0.762499988079071","0.762499988079071","0.762499988079071","0.75","0.75","0.75","0.7250000238418579","0.7250000238418579","0.7250000238418579","0.8362500071525574","0.8362500071525574","0.8362500071525574","0.7400000095367432","0.7400000095367432","0.7400000095367432"
"57","0.8768749833106995","0.8768749833106995","0.8768749833106995","0.7975000143051147","0.7975000143051147","0.7975000143051147","0.8081250190734863","0.8081250190734863","0.8081250190734863","0.7275000214576721","0.7275000214576721","0.7275000214576721","0.8656250238418579","0.8656250238418579","0.8656250238418579","0.7649999856948853","0.7649999856948853","0.7649999856948853","0.7568749785423279","0.7568749785423279","0.7568749785423279","0.7300000190734863","0.7300000190734863","0.7300000190734863","0.8512499928474426","0.8512499928474426","0.8512499928474426","0.7549999952316284","0.7549999952316284","0.7549999952316284"
"58","0.8662499785423279","0.8662499785423279","0.8662499785423279","0.7950000166893005","0.7950000166893005","0.7950000166893005","0.828125","0.828125","0.828125","0.7475000023841858","0.7475000023841858","0.7475000023841858","0.8643749952316284","0.8643749952316284","0.8643749952316284","0.7649999856948853","0.7649999856948853","0.7649999856948853","0.762499988079071","0.762499988079071","0.762499988079071","0.737500011920929","0.737500011920929","0.737500011920929","0.8512499928474426","0.8512499928474426","0.8512499928474426","0.762499988079071","0.762499988079071","0.762499988079071"
"59","0.8831250071525574","0.8831250071525574","0.8831250071525574","0.8100000023841858","0.8100000023841858","0.8100000023841858","0.8431249856948853","0.8431249856948853","0.8431249856948853","0.7350000143051147","0.7350000143051147","0.7350000143051147","0.8587499856948853","0.8587499856948853","0.8587499856948853","0.7599999904632568","0.7599999904632568","0.7599999904632568","0.7537500262260437","0.7537500262260437","0.7537500262260437","0.7300000190734863","0.7300000190734863","0.7300000190734863","0.8531249761581421","0.8531249761581421","0.8531249761581421","0.7350000143051147","0.7350000143051147","0.7350000143051147"
"60","0.8818749785423279","0.8818749785423279","0.8818749785423279","0.800000011920929","0.800000011920929","0.800000011920929","0.8500000238418579","0.8500000238418579","0.8500000238418579","0.7674999833106995","0.7674999833106995","0.7674999833106995","0.8743749856948853","0.8743749856948853","0.8743749856948853","0.7649999856948853","0.7649999856948853","0.7649999856948853","0.7749999761581421","0.7749999761581421","0.7749999761581421","0.737500011920929","0.737500011920929","0.737500011920929","0.8481249809265137","0.8481249809265137","0.8481249809265137","0.7475000023841858","0.7475000023841858","0.7475000023841858"
"61","0.875","0.875","0.875","0.8075000047683716","0.8075000047683716","0.8075000047683716","0.8587499856948853","0.8587499856948853","0.8587499856948853","0.7300000190734863","0.7300000190734863","0.7300000190734863","0.8731250166893005","0.8731250166893005","0.8731250166893005","0.7475000023841858","0.7475000023841858","0.7475000023841858","0.753125011920929","0.753125011920929","0.753125011920929","0.7450000047683716","0.7450000047683716","0.7450000047683716","0.8424999713897705","0.8424999713897705","0.8424999713897705","0.7425000071525574","0.7425000071525574","0.7425000071525574"
"62","0.8550000190734863","0.8550000190734863","0.8550000190734863","0.7850000262260437","0.7850000262260437","0.7850000262260437","0.824999988079071","0.824999988079071","0.824999988079071","0.7450000047683716","0.7450000047683716","0.7450000047683716","0.871874988079071","0.871874988079071","0.871874988079071","0.7699999809265137","0.7699999809265137","0.7699999809265137","0.7724999785423279","0.7724999785423279","0.7724999785423279","0.7174999713897705","0.7174999713897705","0.7174999713897705","0.8568750023841858","0.8568750023841858","0.8568750023841858","0.7599999904632568","0.7599999904632568","0.7599999904632568"
"63","0.8700000047683716","0.8700000047683716","0.8700000047683716","0.824999988079071","0.824999988079071","0.824999988079071","0.8531249761581421","0.8531249761581421","0.8531249761581421","0.7699999809265137","0.7699999809265137","0.7699999809265137","0.8824999928474426","0.8824999928474426","0.8824999928474426","0.7749999761581421","0.7749999761581421","0.7749999761581421","0.7681249976158142","0.7681249976158142","0.7681249976158142","0.7475000023841858","0.7475000023841858","0.7475000023841858","0.8512499928474426","0.8512499928474426","0.8512499928474426","0.7574999928474426","0.7574999928474426","0.7574999928474426"
"64","0.8762500286102295","0.8762500286102295","0.8762500286102295","0.8075000047683716","0.8075000047683716","0.8075000047683716","0.8349999785423279","0.8349999785423279","0.8349999785423279","0.7925000190734863","0.7925000190734863","0.7925000190734863","0.8731250166893005","0.8731250166893005","0.8731250166893005","0.7724999785423279","0.7724999785423279","0.7724999785423279","0.7887499928474426","0.7887499928474426","0.7887499928474426","0.75","0.75","0.75","0.8543750047683716","0.8543750047683716","0.8543750047683716","0.7774999737739563","0.7774999737739563","0.7774999737739563"
"65","0.8974999785423279","0.8974999785423279","0.8974999785423279","0.824999988079071","0.824999988079071","0.824999988079071","0.8587499856948853","0.8587499856948853","0.8587499856948853","0.7875000238418579","0.7875000238418579","0.7875000238418579","0.8799999952316284","0.8799999952316284","0.8799999952316284","0.762499988079071","0.762499988079071","0.762499988079071","0.793749988079071","0.793749988079071","0.793749988079071","0.7475000023841858","0.7475000023841858","0.7475000023841858","0.862500011920929","0.862500011920929","0.862500011920929","0.7549999952316284","0.7549999952316284","0.7549999952316284"
"66","0.8856250047683716","0.8856250047683716","0.8856250047683716","0.8224999904632568","0.8224999904632568","0.8224999904632568","0.831250011920929","0.831250011920929","0.831250011920929","0.7724999785423279","0.7724999785423279","0.7724999785423279","0.8762500286102295","0.8762500286102295","0.8762500286102295","0.7674999833106995","0.7674999833106995","0.7674999833106995","0.7799999713897705","0.7799999713897705","0.7799999713897705","0.75","0.75","0.75","0.8756250143051147","0.8756250143051147","0.8756250143051147","0.7524999976158142","0.7524999976158142","0.7524999976158142"
"67","0.9081249833106995","0.9081249833106995","0.9081249833106995","0.8075000047683716","0.8075000047683716","0.8075000047683716","0.8706250190734863","0.8706250190734863","0.8706250190734863","0.762499988079071","0.762499988079071","0.762499988079071","0.8799999952316284","0.8799999952316284","0.8799999952316284","0.7649999856948853","0.7649999856948853","0.7649999856948853","0.7850000262260437","0.7850000262260437","0.7850000262260437","0.7475000023841858","0.7475000023841858","0.7475000023841858","0.8693749904632568","0.8693749904632568","0.8693749904632568","0.7900000214576721","0.7900000214576721","0.7900000214576721"
"68","0.8931249976158142","0.8931249976158142","0.8931249976158142","0.8274999856948853","0.8274999856948853","0.8274999856948853","0.856249988079071","0.856249988079071","0.856249988079071","0.7950000166893005","0.7950000166893005","0.7950000166893005","0.8824999928474426","0.8824999928474426","0.8824999928474426","0.7950000166893005","0.7950000166893005","0.7950000166893005","0.7850000262260437","0.7850000262260437","0.7850000262260437","0.7549999952316284","0.7549999952316284","0.7549999952316284","0.8731250166893005","0.8731250166893005","0.8731250166893005","0.75","0.75","0.75"
"69","0.8987500071525574","0.8987500071525574","0.8987500071525574","0.8349999785423279","0.8349999785423279","0.8349999785423279","0.859375","0.859375","0.859375","0.7549999952316284","0.7549999952316284","0.7549999952316284","0.8843749761581421","0.8843749761581421","0.8843749761581421","0.7649999856948853","0.7649999856948853","0.7649999856948853","0.8043749928474426","0.8043749928474426","0.8043749928474426","0.7674999833106995","0.7674999833106995","0.7674999833106995","0.8675000071525574","0.8675000071525574","0.8675000071525574","0.75","0.75","0.75"
"70","0.8949999809265137","0.8949999809265137","0.8949999809265137","0.800000011920929","0.800000011920929","0.800000011920929","0.8725000023841858","0.8725000023841858","0.8725000023841858","0.7549999952316284","0.7549999952316284","0.7549999952316284","0.8881250023841858","0.8881250023841858","0.8881250023841858","0.7724999785423279","0.7724999785423279","0.7724999785423279","0.8043749928474426","0.8043749928474426","0.8043749928474426","0.7450000047683716","0.7450000047683716","0.7450000047683716","0.8675000071525574","0.8675000071525574","0.8675000071525574","0.7549999952316284","0.7549999952316284","0.7549999952316284"
"71","0.8912500143051147","0.8912500143051147","0.8912500143051147","0.8424999713897705","0.8424999713897705","0.8424999713897705","0.8706250190734863","0.8706250190734863","0.8706250190734863","0.7724999785423279","0.7724999785423279","0.7724999785423279","0.8806250095367432","0.8806250095367432","0.8806250095367432","0.7875000238418579","0.7875000238418579","0.7875000238418579","0.7993749976158142","0.7993749976158142","0.7993749976158142","0.7325000166893005","0.7325000166893005","0.7325000166893005","0.8712499737739563","0.8712499737739563","0.8712499737739563","0.7450000047683716","0.7450000047683716","0.7450000047683716"
"72","0.8999999761581421","0.8999999761581421","0.8999999761581421","0.8424999713897705","0.8424999713897705","0.8424999713897705","0.8743749856948853","0.8743749856948853","0.8743749856948853","0.7699999809265137","0.7699999809265137","0.7699999809265137","0.8968750238418579","0.8968750238418579","0.8968750238418579","0.7724999785423279","0.7724999785423279","0.7724999785423279","0.7981250286102295","0.7981250286102295","0.7981250286102295","0.7724999785423279","0.7724999785423279","0.7724999785423279","0.8799999952316284","0.8799999952316284","0.8799999952316284","0.7524999976158142","0.7524999976158142","0.7524999976158142"
"73","0.90625","0.90625","0.90625","0.8100000023841858","0.8100000023841858","0.8100000023841858","0.8712499737739563","0.8712499737739563","0.8712499737739563","0.7300000190734863","0.7300000190734863","0.7300000190734863","0.893750011920929","0.893750011920929","0.893750011920929","0.7674999833106995","0.7674999833106995","0.7674999833106995","0.8025000095367432","0.8025000095367432","0.8025000095367432","0.7350000143051147","0.7350000143051147","0.7350000143051147","0.8893749713897705","0.8893749713897705","0.8893749713897705","0.7749999761581421","0.7749999761581421","0.7749999761581421"
"74","0.903124988079071","0.903124988079071","0.903124988079071","0.8125","0.8125","0.8125","0.8774999976158142","0.8774999976158142","0.8774999976158142","0.7549999952316284","0.7549999952316284","0.7549999952316284","0.8974999785423279","0.8974999785423279","0.8974999785423279","0.7925000190734863","0.7925000190734863","0.7925000190734863","0.793749988079071","0.793749988079071","0.793749988079071","0.7300000190734863","0.7300000190734863","0.7300000190734863","0.8806250095367432","0.8806250095367432","0.8806250095367432","0.7825000286102295","0.7825000286102295","0.7825000286102295"
"75","0.9137499928474426","0.9137499928474426","0.9137499928474426","0.8349999785423279","0.8349999785423279","0.8349999785423279","0.8806250095367432","0.8806250095367432","0.8806250095367432","0.7425000071525574","0.7425000071525574","0.7425000071525574","0.8949999809265137","0.8949999809265137","0.8949999809265137","0.7674999833106995","0.7674999833106995","0.7674999833106995","0.7856249809265137","0.7856249809265137","0.7856249809265137","0.7599999904632568","0.7599999904632568","0.7599999904632568","0.8681250214576721","0.8681250214576721","0.8681250214576721","0.7649999856948853","0.7649999856948853","0.7649999856948853"
"76","0.9143750071525574","0.9143750071525574","0.9143750071525574","0.8374999761581421","0.8374999761581421","0.8374999761581421","0.8799999952316284","0.8799999952316284","0.8799999952316284","0.7975000143051147","0.7975000143051147","0.7975000143051147","0.8999999761581421","0.8999999761581421","0.8999999761581421","0.7699999809265137","0.7699999809265137","0.7699999809265137","0.7981250286102295","0.7981250286102295","0.7981250286102295","0.7450000047683716","0.7450000047683716","0.7450000047683716","0.8837500214576721","0.8837500214576721","0.8837500214576721","0.7900000214576721","0.7900000214576721","0.7900000214576721"
"77","0.9175000190734863","0.9175000190734863","0.9175000190734863","0.8149999976158142","0.8149999976158142","0.8149999976158142","0.8931249976158142","0.8931249976158142","0.8931249976158142","0.7450000047683716","0.7450000047683716","0.7450000047683716","0.8962500095367432","0.8962500095367432","0.8962500095367432","0.7799999713897705","0.7799999713897705","0.7799999713897705","0.8043749928474426","0.8043749928474426","0.8043749928474426","0.7649999856948853","0.7649999856948853","0.7649999856948853","0.8774999976158142","0.8774999976158142","0.8774999976158142","0.7850000262260437","0.7850000262260437","0.7850000262260437"
"78","0.9175000190734863","0.9175000190734863","0.9175000190734863","0.8550000190734863","0.8550000190734863","0.8550000190734863","0.8818749785423279","0.8818749785423279","0.8818749785423279","0.7524999976158142","0.7524999976158142","0.7524999976158142","0.8999999761581421","0.8999999761581421","0.8999999761581421","0.7875000238418579","0.7875000238418579","0.7875000238418579","0.8018749952316284","0.8018749952316284","0.8018749952316284","0.7149999737739563","0.7149999737739563","0.7149999737739563","0.8793749809265137","0.8793749809265137","0.8793749809265137","0.7674999833106995","0.7674999833106995","0.7674999833106995"
"79","0.9193750023841858","0.9193750023841858","0.9193750023841858","0.8349999785423279","0.8349999785423279","0.8349999785423279","0.887499988079071","0.887499988079071","0.887499988079071","0.6725000143051147","0.6725000143051147","0.6725000143051147","0.8924999833106995","0.8924999833106995","0.8924999833106995","0.7850000262260437","0.7850000262260437","0.7850000262260437","0.8031250238418579","0.8031250238418579","0.8031250238418579","0.7549999952316284","0.7549999952316284","0.7549999952316284","0.8856250047683716","0.8856250047683716","0.8856250047683716","0.7825000286102295","0.7825000286102295","0.7825000286102295"
"80","0.9206249713897705","0.9206249713897705","0.9206249713897705","0.8424999713897705","0.8424999713897705","0.8424999713897705","0.8793749809265137","0.8793749809265137","0.8793749809265137","0.7674999833106995","0.7674999833106995","0.7674999833106995","0.9024999737739563","0.9024999737739563","0.9024999737739563","0.7825000286102295","0.7825000286102295","0.7825000286102295","0.815625011920929","0.815625011920929","0.815625011920929","0.75","0.75","0.75","0.8824999928474426","0.8824999928474426","0.8824999928474426","0.7799999713897705","0.7799999713897705","0.7799999713897705"
"81","0.9193750023841858","0.9193750023841858","0.9193750023841858","0.8100000023841858","0.8100000023841858","0.8100000023841858","0.8956249952316284","0.8956249952316284","0.8956249952316284","0.7200000286102295","0.7200000286102295","0.7200000286102295","0.8993750214576721","0.8993750214576721","0.8993750214576721","0.7900000214576721","0.7900000214576721","0.7900000214576721","0.8206250071525574","0.8206250071525574","0.8206250071525574","0.7350000143051147","0.7350000143051147","0.7350000143051147","0.8924999833106995","0.8924999833106995","0.8924999833106995","0.7799999713897705","0.7799999713897705","0.7799999713897705"
"82","0.9281250238418579","0.9281250238418579","0.9281250238418579","0.8274999856948853","0.8274999856948853","0.8274999856948853","0.8931249976158142","0.8931249976158142","0.8931249976158142","0.7250000238418579","0.7250000238418579","0.7250000238418579","0.9037500023841858","0.9037500023841858","0.9037500023841858","0.7975000143051147","0.7975000143051147","0.7975000143051147","0.8181250095367432","0.8181250095367432","0.8181250095367432","0.7450000047683716","0.7450000047683716","0.7450000047683716","0.8887500166893005","0.8887500166893005","0.8887500166893005","0.7350000143051147","0.7350000143051147","0.7350000143051147"
"83","0.9287499785423279","0.9287499785423279","0.9287499785423279","0.8100000023841858","0.8100000023841858","0.8100000023841858","0.8918750286102295","0.8918750286102295","0.8918750286102295","0.7149999737739563","0.7149999737739563","0.7149999737739563","0.90625","0.90625","0.90625","0.7799999713897705","0.7799999713897705","0.7799999713897705","0.8237500190734863","0.8237500190734863","0.8237500190734863","0.7724999785423279","0.7724999785423279","0.7724999785423279","0.8918750286102295","0.8918750286102295","0.8918750286102295","0.7699999809265137","0.7699999809265137","0.7699999809265137"
"84","0.9262499809265137","0.9262499809265137","0.9262499809265137","0.8525000214576721","0.8525000214576721","0.8525000214576721","0.9006249904632568","0.9006249904632568","0.9006249904632568","0.7724999785423279","0.7724999785423279","0.7724999785423279","0.9006249904632568","0.9006249904632568","0.9006249904632568","0.7900000214576721","0.7900000214576721","0.7900000214576721","0.8125","0.8125","0.8125","0.7549999952316284","0.7549999952316284","0.7549999952316284","0.8887500166893005","0.8887500166893005","0.8887500166893005","0.7724999785423279","0.7724999785423279","0.7724999785423279"
"85","0.9293749928474426","0.9293749928474426","0.9293749928474426","0.8475000262260437","0.8475000262260437","0.8475000262260437","0.9081249833106995","0.9081249833106995","0.9081249833106995","0.7574999928474426","0.7574999928474426","0.7574999928474426","0.9100000262260437","0.9100000262260437","0.9100000262260437","0.7774999737739563","0.7774999737739563","0.7774999737739563","0.8237500190734863","0.8237500190734863","0.8237500190734863","0.7425000071525574","0.7425000071525574","0.7425000071525574","0.8956249952316284","0.8956249952316284","0.8956249952316284","0.7875000238418579","0.7875000238418579","0.7875000238418579"
"86","0.9262499809265137","0.9262499809265137","0.9262499809265137","0.8299999833106995","0.8299999833106995","0.8299999833106995","0.8987500071525574","0.8987500071525574","0.8987500071525574","0.7300000190734863","0.7300000190734863","0.7300000190734863","0.9049999713897705","0.9049999713897705","0.9049999713897705","0.7850000262260437","0.7850000262260437","0.7850000262260437","0.824999988079071","0.824999988079071","0.824999988079071","0.7325000166893005","0.7325000166893005","0.7325000166893005","0.9018750190734863","0.9018750190734863","0.9018750190734863","0.7699999809265137","0.7699999809265137","0.7699999809265137"
"87","0.9281250238418579","0.9281250238418579","0.9281250238418579","0.8399999737739563","0.8399999737739563","0.8399999737739563","0.9049999713897705","0.9049999713897705","0.9049999713897705","0.7149999737739563","0.7149999737739563","0.7149999737739563","0.9056249856948853","0.9056249856948853","0.9056249856948853","0.7975000143051147","0.7975000143051147","0.7975000143051147","0.8193749785423279","0.8193749785423279","0.8193749785423279","0.75","0.75","0.75","0.8943750262260437","0.8943750262260437","0.8943750262260437","0.7825000286102295","0.7825000286102295","0.7825000286102295"
