"Step","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/categorical_accuracy","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/categorical_accuracy__MIN","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/categorical_accuracy__MAX","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/val_categorical_accuracy","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/val_categorical_accuracy__MIN","AK-Transformer-e=64-h=2-ff=128-D=0.1-Dense=128 - epoch/val_categorical_accuracy__MAX","AK-GRU128-LR-Dense256-gelu-cls=5 - epoch/categorical_accuracy","AK-GRU128-LR-Dense256-gelu-cls=5 - epoch/categorical_accuracy__MIN","AK-GRU128-LR-Dense256-gelu-cls=5 - epoch/categorical_accuracy__MAX","AK-GRU128-LR-Dense256-gelu-cls=5 - epoch/val_categorical_accuracy","AK-GRU128-LR-Dense256-gelu-cls=5 - epoch/val_categorical_accuracy__MIN","AK-GRU128-LR-Dense256-gelu-cls=5 - epoch/val_categorical_accuracy__MAX","AK-LSTM128-LR-Dense256-fs=36-cls=5 - epoch/categorical_accuracy","AK-LSTM128-LR-Dense256-fs=36-cls=5 - epoch/categorical_accuracy__MIN","AK-LSTM128-LR-Dense256-fs=36-cls=5 - epoch/categorical_accuracy__MAX","AK-LSTM128-LR-Dense256-fs=36-cls=5 - epoch/val_categorical_accuracy","AK-LSTM128-LR-Dense256-fs=36-cls=5 - epoch/val_categorical_accuracy__MIN","AK-LSTM128-LR-Dense256-fs=36-cls=5 - epoch/val_categorical_accuracy__MAX","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/categorical_accuracy","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/categorical_accuracy__MIN","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/categorical_accuracy__MAX","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/val_categorical_accuracy","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/val_categorical_accuracy__MIN","AK-BLSTM16-LR-Dense256-gelu-cls=3 - epoch/val_categorical_accuracy__MAX","AK-BGRU64-LR-Dense256-gelu-cls=5 - epoch/categorical_accuracy","AK-BGRU64-LR-Dense256-gelu-cls=5 - epoch/categorical_accuracy__MIN","AK-BGRU64-LR-Dense256-gelu-cls=5 - epoch/categorical_accuracy__MAX","AK-BGRU64-LR-Dense256-gelu-cls=5 - epoch/val_categorical_accuracy","AK-BGRU64-LR-Dense256-gelu-cls=5 - epoch/val_categorical_accuracy__MIN","AK-BGRU64-LR-Dense256-gelu-cls=5 - epoch/val_categorical_accuracy__MAX"
"42","0.8318750262260437","0.8318750262260437","0.8318750262260437","0.7574999928474426","0.7574999928474426","0.7574999928474426","0.7364705801010132","0.7364705801010132","0.7364705801010132","0.6866666674613953","0.6866666674613953","0.6866666674613953","0.7529411911964417","0.7529411911964417","0.7529411911964417","0.6866666674613953","0.6866666674613953","0.6866666674613953","0.7943750023841858","0.7943750023841858","0.7943750023841858","0.7300000190734863","0.7300000190734863","0.7300000190734863","0.8882352709770203","0.8882352709770203","0.8882352709770203","0.7300000190734863","0.7300000190734863","0.7300000190734863"
"43","0.8075000047683716","0.8075000047683716","0.8075000047683716","0.8149999976158142","0.8149999976158142","0.8149999976158142","0.7405882477760315","0.7405882477760315","0.7405882477760315","0.6866666674613953","0.6866666674613953","0.6866666674613953","0.772352933883667","0.772352933883667","0.772352933883667","0.7266666889190674","0.7266666889190674","0.7266666889190674","0.7975000143051147","0.7975000143051147","0.7975000143051147","0.7350000143051147","0.7350000143051147","0.7350000143051147","0.8964706063270569","0.8964706063270569","0.8964706063270569","0.7699999809265137","0.7699999809265137","0.7699999809265137"
"44","0.8218749761581421","0.8218749761581421","0.8218749761581421","0.8174999952316284","0.8174999952316284","0.8174999952316284","0.7435294389724731","0.7435294389724731","0.7435294389724731","0.6766666769981384","0.6766666769981384","0.6766666769981384","0.768823504447937","0.768823504447937","0.768823504447937","0.7566666603088379","0.7566666603088379","0.7566666603088379","0.800000011920929","0.800000011920929","0.800000011920929","0.7425000071525574","0.7425000071525574","0.7425000071525574","0.9123529195785522","0.9123529195785522","0.9123529195785522","0.7400000095367432","0.7400000095367432","0.7400000095367432"
"45","0.8343750238418579","0.8343750238418579","0.8343750238418579","0.7774999737739563","0.7774999737739563","0.7774999737739563","0.7300000190734863","0.7300000190734863","0.7300000190734863","0.7066666483879089","0.7066666483879089","0.7066666483879089","0.7782353162765503","0.7782353162765503","0.7782353162765503","0.7233333587646484","0.7233333587646484","0.7233333587646484","0.7925000190734863","0.7925000190734863","0.7925000190734863","0.7200000286102295","0.7200000286102295","0.7200000286102295","0.9094117879867554","0.9094117879867554","0.9094117879867554","0.7066666483879089","0.7066666483879089","0.7066666483879089"
"46","0.8399999737739563","0.8399999737739563","0.8399999737739563","0.8100000023841858","0.8100000023841858","0.8100000023841858","0.7523529529571533","0.7523529529571533","0.7523529529571533","0.7333333492279053","0.7333333492279053","0.7333333492279053","0.7647058963775635","0.7647058963775635","0.7647058963775635","0.75","0.75","0.75","0.7956249713897705","0.7956249713897705","0.7956249713897705","0.7475000023841858","0.7475000023841858","0.7475000023841858","0.9041176438331604","0.9041176438331604","0.9041176438331604","0.7433333396911621","0.7433333396911621","0.7433333396911621"
"47","0.8512499928474426","0.8512499928474426","0.8512499928474426","0.8125","0.8125","0.8125","0.7382352948188782","0.7382352948188782","0.7382352948188782","0.6899999976158142","0.6899999976158142","0.6899999976158142","0.770588219165802","0.770588219165802","0.770588219165802","0.7233333587646484","0.7233333587646484","0.7233333587646484","0.8112499713897705","0.8112499713897705","0.8112499713897705","0.7524999976158142","0.7524999976158142","0.7524999976158142","0.9029411673545837","0.9029411673545837","0.9029411673545837","0.7300000190734863","0.7300000190734863","0.7300000190734863"
"48","0.8343750238418579","0.8343750238418579","0.8343750238418579","0.7200000286102295","0.7200000286102295","0.7200000286102295","0.7423529624938965","0.7423529624938965","0.7423529624938965","0.7066666483879089","0.7066666483879089","0.7066666483879089","0.7588235139846802","0.7588235139846802","0.7588235139846802","0.70333331823349","0.70333331823349","0.70333331823349","0.8168749809265137","0.8168749809265137","0.8168749809265137","0.762499988079071","0.762499988079071","0.762499988079071","0.9029411673545837","0.9029411673545837","0.9029411673545837","0.7400000095367432","0.7400000095367432","0.7400000095367432"
"49","0.8393750190734863","0.8393750190734863","0.8393750190734863","0.800000011920929","0.800000011920929","0.800000011920929","0.7588235139846802","0.7588235139846802","0.7588235139846802","0.6399999856948853","0.6399999856948853","0.6399999856948853","0.7958823442459106","0.7958823442459106","0.7958823442459106","0.7400000095367432","0.7400000095367432","0.7400000095367432","0.815625011920929","0.815625011920929","0.815625011920929","0.7574999928474426","0.7574999928474426","0.7574999928474426","0.910588264465332","0.910588264465332","0.910588264465332","0.7166666388511658","0.7166666388511658","0.7166666388511658"
"50","0.8531249761581421","0.8531249761581421","0.8531249761581421","0.7850000262260437","0.7850000262260437","0.7850000262260437","0.7588235139846802","0.7588235139846802","0.7588235139846802","0.7200000286102295","0.7200000286102295","0.7200000286102295","0.7782353162765503","0.7782353162765503","0.7782353162765503","0.653333306312561","0.653333306312561","0.653333306312561","0.8187500238418579","0.8187500238418579","0.8187500238418579","0.7300000190734863","0.7300000190734863","0.7300000190734863","0.9164705872535706","0.9164705872535706","0.9164705872535706","0.7066666483879089","0.7066666483879089","0.7066666483879089"
"51","0.8349999785423279","0.8349999785423279","0.8349999785423279","0.7799999713897705","0.7799999713897705","0.7799999713897705","0.7347058653831482","0.7347058653831482","0.7347058653831482","0.6866666674613953","0.6866666674613953","0.6866666674613953","0.7652941346168518","0.7652941346168518","0.7652941346168518","0.7400000095367432","0.7400000095367432","0.7400000095367432","0.8299999833106995","0.8299999833106995","0.8299999833106995","0.7524999976158142","0.7524999976158142","0.7524999976158142","0.9147058725357056","0.9147058725357056","0.9147058725357056","0.7433333396911621","0.7433333396911621","0.7433333396911621"
"52","0.8493750095367432","0.8493750095367432","0.8493750095367432","0.7799999713897705","0.7799999713897705","0.7799999713897705","0.7782353162765503","0.7782353162765503","0.7782353162765503","0.7633333206176758","0.7633333206176758","0.7633333206176758","0.7799999713897705","0.7799999713897705","0.7799999713897705","0.7566666603088379","0.7566666603088379","0.7566666603088379","0.8243749737739563","0.8243749737739563","0.8243749737739563","0.7425000071525574","0.7425000071525574","0.7425000071525574","0.910588264465332","0.910588264465332","0.910588264465332","0.7366666793823242","0.7366666793823242","0.7366666793823242"
"53","0.8374999761581421","0.8374999761581421","0.8374999761581421","0.8075000047683716","0.8075000047683716","0.8075000047683716","0.7588235139846802","0.7588235139846802","0.7588235139846802","0.7333333492279053","0.7333333492279053","0.7333333492279053","0.7900000214576721","0.7900000214576721","0.7900000214576721","0.7266666889190674","0.7266666889190674","0.7266666889190674","0.8399999737739563","0.8399999737739563","0.8399999737739563","0.75","0.75","0.75","0.9247058629989624","0.9247058629989624","0.9247058629989624","0.7300000190734863","0.7300000190734863","0.7300000190734863"
"54","0.8274999856948853","0.8274999856948853","0.8274999856948853","0.7799999713897705","0.7799999713897705","0.7799999713897705","0.7617647051811218","0.7617647051811218","0.7617647051811218","0.6800000071525574","0.6800000071525574","0.6800000071525574","0.7988235354423523","0.7988235354423523","0.7988235354423523","0.7166666388511658","0.7166666388511658","0.7166666388511658","0.8343750238418579","0.8343750238418579","0.8343750238418579","0.762499988079071","0.762499988079071","0.762499988079071","0.9241176247596741","0.9241176247596741","0.9241176247596741","0.7599999904632568","0.7599999904632568","0.7599999904632568"
"55","0.8643749952316284","0.8643749952316284","0.8643749952316284","0.8025000095367432","0.8025000095367432","0.8025000095367432","0.7682352662086487","0.7682352662086487","0.7682352662086487","0.6899999976158142","0.6899999976158142","0.6899999976158142","0.7882353067398071","0.7882353067398071","0.7882353067398071","0.7433333396911621","0.7433333396911621","0.7433333396911621","0.8387500047683716","0.8387500047683716","0.8387500047683716","0.7400000095367432","0.7400000095367432","0.7400000095367432","0.9217647314071655","0.9217647314071655","0.9217647314071655","0.753333330154419","0.753333330154419","0.753333330154419"
"56","0.8725000023841858","0.8725000023841858","0.8725000023841858","0.8199999928474426","0.8199999928474426","0.8199999928474426","0.7788235545158386","0.7788235545158386","0.7788235545158386","0.7233333587646484","0.7233333587646484","0.7233333587646484","0.7864705920219421","0.7864705920219421","0.7864705920219421","0.7633333206176758","0.7633333206176758","0.7633333206176758","0.8362500071525574","0.8362500071525574","0.8362500071525574","0.7400000095367432","0.7400000095367432","0.7400000095367432","0.908823549747467","0.908823549747467","0.908823549747467","0.7766666412353516","0.7766666412353516","0.7766666412353516"
"57","0.8768749833106995","0.8768749833106995","0.8768749833106995","0.7975000143051147","0.7975000143051147","0.7975000143051147","0.775882363319397","0.775882363319397","0.775882363319397","0.7366666793823242","0.7366666793823242","0.7366666793823242","0.7994117736816406","0.7994117736816406","0.7994117736816406","0.7400000095367432","0.7400000095367432","0.7400000095367432","0.8512499928474426","0.8512499928474426","0.8512499928474426","0.7549999952316284","0.7549999952316284","0.7549999952316284","0.9170588254928589","0.9170588254928589","0.9170588254928589","0.7333333492279053","0.7333333492279053","0.7333333492279053"
"58","0.8662499785423279","0.8662499785423279","0.8662499785423279","0.7950000166893005","0.7950000166893005","0.7950000166893005","0.772352933883667","0.772352933883667","0.772352933883667","0.6433333158493042","0.6433333158493042","0.6433333158493042","0.801764726638794","0.801764726638794","0.801764726638794","0.7066666483879089","0.7066666483879089","0.7066666483879089","0.8512499928474426","0.8512499928474426","0.8512499928474426","0.762499988079071","0.762499988079071","0.762499988079071","0.9270588159561157","0.9270588159561157","0.9270588159561157","0.7766666412353516","0.7766666412353516","0.7766666412353516"
"59","0.8831250071525574","0.8831250071525574","0.8831250071525574","0.8100000023841858","0.8100000023841858","0.8100000023841858","0.7747058868408203","0.7747058868408203","0.7747058868408203","0.75","0.75","0.75","0.7976470589637756","0.7976470589637756","0.7976470589637756","0.7633333206176758","0.7633333206176758","0.7633333206176758","0.8531249761581421","0.8531249761581421","0.8531249761581421","0.7350000143051147","0.7350000143051147","0.7350000143051147","0.931176483631134","0.931176483631134","0.931176483631134","0.753333330154419","0.753333330154419","0.753333330154419"
"60","0.8818749785423279","0.8818749785423279","0.8818749785423279","0.800000011920929","0.800000011920929","0.800000011920929","0.798235297203064","0.798235297203064","0.798235297203064","0.746666669845581","0.746666669845581","0.746666669845581","0.8082352876663208","0.8082352876663208","0.8082352876663208","0.7200000286102295","0.7200000286102295","0.7200000286102295","0.8481249809265137","0.8481249809265137","0.8481249809265137","0.7475000023841858","0.7475000023841858","0.7475000023841858","0.9317647218704224","0.9317647218704224","0.9317647218704224","0.753333330154419","0.753333330154419","0.753333330154419"
"61","0.875","0.875","0.875","0.8075000047683716","0.8075000047683716","0.8075000047683716","0.7635294198989868","0.7635294198989868","0.7635294198989868","0.7166666388511658","0.7166666388511658","0.7166666388511658","0.8111764788627625","0.8111764788627625","0.8111764788627625","0.7566666603088379","0.7566666603088379","0.7566666603088379","0.8424999713897705","0.8424999713897705","0.8424999713897705","0.7425000071525574","0.7425000071525574","0.7425000071525574","0.9317647218704224","0.9317647218704224","0.9317647218704224","0.7433333396911621","0.7433333396911621","0.7433333396911621"
"62","0.8550000190734863","0.8550000190734863","0.8550000190734863","0.7850000262260437","0.7850000262260437","0.7850000262260437","0.779411792755127","0.779411792755127","0.779411792755127","0.7166666388511658","0.7166666388511658","0.7166666388511658","0.8164705634117126","0.8164705634117126","0.8164705634117126","0.75","0.75","0.75","0.8568750023841858","0.8568750023841858","0.8568750023841858","0.7599999904632568","0.7599999904632568","0.7599999904632568","0.9252941012382507","0.9252941012382507","0.9252941012382507","0.753333330154419","0.753333330154419","0.753333330154419"
"63","0.8700000047683716","0.8700000047683716","0.8700000047683716","0.824999988079071","0.824999988079071","0.824999988079071","0.779411792755127","0.779411792755127","0.779411792755127","0.7333333492279053","0.7333333492279053","0.7333333492279053","0.8258823752403259","0.8258823752403259","0.8258823752403259","0.7666666507720947","0.7666666507720947","0.7666666507720947","0.8512499928474426","0.8512499928474426","0.8512499928474426","0.7574999928474426","0.7574999928474426","0.7574999928474426","0.9317647218704224","0.9317647218704224","0.9317647218704224","0.7366666793823242","0.7366666793823242","0.7366666793823242"
"64","0.8762500286102295","0.8762500286102295","0.8762500286102295","0.8075000047683716","0.8075000047683716","0.8075000047683716","0.7858823537826538","0.7858823537826538","0.7858823537826538","0.7300000190734863","0.7300000190734863","0.7300000190734863","0.8194117546081543","0.8194117546081543","0.8194117546081543","0.7666666507720947","0.7666666507720947","0.7666666507720947","0.8543750047683716","0.8543750047683716","0.8543750047683716","0.7774999737739563","0.7774999737739563","0.7774999737739563","0.9300000071525574","0.9300000071525574","0.9300000071525574","0.7766666412353516","0.7766666412353516","0.7766666412353516"
"65","0.8974999785423279","0.8974999785423279","0.8974999785423279","0.824999988079071","0.824999988079071","0.824999988079071","0.7799999713897705","0.7799999713897705","0.7799999713897705","0.6933333277702332","0.6933333277702332","0.6933333277702332","0.8247058987617493","0.8247058987617493","0.8247058987617493","0.7633333206176758","0.7633333206176758","0.7633333206176758","0.862500011920929","0.862500011920929","0.862500011920929","0.7549999952316284","0.7549999952316284","0.7549999952316284","0.9358823299407959","0.9358823299407959","0.9358823299407959","0.7366666793823242","0.7366666793823242","0.7366666793823242"
"66","0.8856250047683716","0.8856250047683716","0.8856250047683716","0.8224999904632568","0.8224999904632568","0.8224999904632568","0.7782353162765503","0.7782353162765503","0.7782353162765503","0.7433333396911621","0.7433333396911621","0.7433333396911621","0.822352945804596","0.822352945804596","0.822352945804596","0.7866666913032532","0.7866666913032532","0.7866666913032532","0.8756250143051147","0.8756250143051147","0.8756250143051147","0.7524999976158142","0.7524999976158142","0.7524999976158142","0.932941198348999","0.932941198348999","0.932941198348999","0.8033333420753479","0.8033333420753479","0.8033333420753479"
"67","0.9081249833106995","0.9081249833106995","0.9081249833106995","0.8075000047683716","0.8075000047683716","0.8075000047683716","0.8005882501602173","0.8005882501602173","0.8005882501602173","0.7633333206176758","0.7633333206176758","0.7633333206176758","0.8364706039428711","0.8364706039428711","0.8364706039428711","0.7666666507720947","0.7666666507720947","0.7666666507720947","0.8693749904632568","0.8693749904632568","0.8693749904632568","0.7900000214576721","0.7900000214576721","0.7900000214576721","0.9300000071525574","0.9300000071525574","0.9300000071525574","0.7599999904632568","0.7599999904632568","0.7599999904632568"
"68","0.8931249976158142","0.8931249976158142","0.8931249976158142","0.8274999856948853","0.8274999856948853","0.8274999856948853","0.800000011920929","0.800000011920929","0.800000011920929","0.7300000190734863","0.7300000190734863","0.7300000190734863","0.8317646980285645","0.8317646980285645","0.8317646980285645","0.7799999713897705","0.7799999713897705","0.7799999713897705","0.8731250166893005","0.8731250166893005","0.8731250166893005","0.75","0.75","0.75","0.9452941417694092","0.9452941417694092","0.9452941417694092","0.7866666913032532","0.7866666913032532","0.7866666913032532"
"69","0.8987500071525574","0.8987500071525574","0.8987500071525574","0.8349999785423279","0.8349999785423279","0.8349999785423279","0.794705867767334","0.794705867767334","0.794705867767334","0.75","0.75","0.75","0.8464705944061279","0.8464705944061279","0.8464705944061279","0.7599999904632568","0.7599999904632568","0.7599999904632568","0.8675000071525574","0.8675000071525574","0.8675000071525574","0.75","0.75","0.75","0.9429411888122559","0.9429411888122559","0.9429411888122559","0.7866666913032532","0.7866666913032532","0.7866666913032532"
"70","0.8949999809265137","0.8949999809265137","0.8949999809265137","0.800000011920929","0.800000011920929","0.800000011920929","0.8052940964698792","0.8052940964698792","0.8052940964698792","0.7666666507720947","0.7666666507720947","0.7666666507720947","0.839411735534668","0.839411735534668","0.839411735534668","0.7766666412353516","0.7766666412353516","0.7766666412353516","0.8675000071525574","0.8675000071525574","0.8675000071525574","0.7549999952316284","0.7549999952316284","0.7549999952316284","0.9511764645576477","0.9511764645576477","0.9511764645576477","0.753333330154419","0.753333330154419","0.753333330154419"
"71","0.8912500143051147","0.8912500143051147","0.8912500143051147","0.8424999713897705","0.8424999713897705","0.8424999713897705","0.800000011920929","0.800000011920929","0.800000011920929","0.7300000190734863","0.7300000190734863","0.7300000190734863","0.8388235569000244","0.8388235569000244","0.8388235569000244","0.7766666412353516","0.7766666412353516","0.7766666412353516","0.8712499737739563","0.8712499737739563","0.8712499737739563","0.7450000047683716","0.7450000047683716","0.7450000047683716","0.9399999976158142","0.9399999976158142","0.9399999976158142","0.753333330154419","0.753333330154419","0.753333330154419"
"72","0.8999999761581421","0.8999999761581421","0.8999999761581421","0.8424999713897705","0.8424999713897705","0.8424999713897705","0.7858823537826538","0.7858823537826538","0.7858823537826538","0.75","0.75","0.75","0.8488235473632812","0.8488235473632812","0.8488235473632812","0.7766666412353516","0.7766666412353516","0.7766666412353516","0.8799999952316284","0.8799999952316284","0.8799999952316284","0.7524999976158142","0.7524999976158142","0.7524999976158142","0.9435294270515442","0.9435294270515442","0.9435294270515442","0.75","0.75","0.75"
"73","0.90625","0.90625","0.90625","0.8100000023841858","0.8100000023841858","0.8100000023841858","0.7970588207244873","0.7970588207244873","0.7970588207244873","0.7433333396911621","0.7433333396911621","0.7433333396911621","0.8547058701515198","0.8547058701515198","0.8547058701515198","0.7666666507720947","0.7666666507720947","0.7666666507720947","0.8893749713897705","0.8893749713897705","0.8893749713897705","0.7749999761581421","0.7749999761581421","0.7749999761581421","0.948235273361206","0.948235273361206","0.948235273361206","0.7866666913032532","0.7866666913032532","0.7866666913032532"
"74","0.903124988079071","0.903124988079071","0.903124988079071","0.8125","0.8125","0.8125","0.7976470589637756","0.7976470589637756","0.7976470589637756","0.7366666793823242","0.7366666793823242","0.7366666793823242","0.8600000143051147","0.8600000143051147","0.8600000143051147","0.7900000214576721","0.7900000214576721","0.7900000214576721","0.8806250095367432","0.8806250095367432","0.8806250095367432","0.7825000286102295","0.7825000286102295","0.7825000286102295","0.9423529505729675","0.9423529505729675","0.9423529505729675","0.7699999809265137","0.7699999809265137","0.7699999809265137"
"75","0.9137499928474426","0.9137499928474426","0.9137499928474426","0.8349999785423279","0.8349999785423279","0.8349999785423279","0.7994117736816406","0.7994117736816406","0.7994117736816406","0.7200000286102295","0.7200000286102295","0.7200000286102295","0.8547058701515198","0.8547058701515198","0.8547058701515198","0.79666668176651","0.79666668176651","0.79666668176651","0.8681250214576721","0.8681250214576721","0.8681250214576721","0.7649999856948853","0.7649999856948853","0.7649999856948853","0.9476470351219177","0.9476470351219177","0.9476470351219177","0.7633333206176758","0.7633333206176758","0.7633333206176758"
"76","0.9143750071525574","0.9143750071525574","0.9143750071525574","0.8374999761581421","0.8374999761581421","0.8374999761581421","0.8164705634117126","0.8164705634117126","0.8164705634117126","0.7333333492279053","0.7333333492279053","0.7333333492279053","0.8458823561668396","0.8458823561668396","0.8458823561668396","0.7900000214576721","0.7900000214576721","0.7900000214576721","0.8837500214576721","0.8837500214576721","0.8837500214576721","0.7900000214576721","0.7900000214576721","0.7900000214576721","0.9435294270515442","0.9435294270515442","0.9435294270515442","0.7633333206176758","0.7633333206176758","0.7633333206176758"
"77","0.9175000190734863","0.9175000190734863","0.9175000190734863","0.8149999976158142","0.8149999976158142","0.8149999976158142","0.8117647171020508","0.8117647171020508","0.8117647171020508","0.7699999809265137","0.7699999809265137","0.7699999809265137","0.8676470518112183","0.8676470518112183","0.8676470518112183","0.7900000214576721","0.7900000214576721","0.7900000214576721","0.8774999976158142","0.8774999976158142","0.8774999976158142","0.7850000262260437","0.7850000262260437","0.7850000262260437","0.948235273361206","0.948235273361206","0.948235273361206","0.75","0.75","0.75"
"78","0.9175000190734863","0.9175000190734863","0.9175000190734863","0.8550000190734863","0.8550000190734863","0.8550000190734863","0.8041176199913025","0.8041176199913025","0.8041176199913025","0.7599999904632568","0.7599999904632568","0.7599999904632568","0.8735294342041016","0.8735294342041016","0.8735294342041016","0.7766666412353516","0.7766666412353516","0.7766666412353516","0.8793749809265137","0.8793749809265137","0.8793749809265137","0.7674999833106995","0.7674999833106995","0.7674999833106995","0.9523529410362244","0.9523529410362244","0.9523529410362244","0.7833333611488342","0.7833333611488342","0.7833333611488342"
"79","0.9193750023841858","0.9193750023841858","0.9193750023841858","0.8349999785423279","0.8349999785423279","0.8349999785423279","0.8094117641448975","0.8094117641448975","0.8094117641448975","0.7266666889190674","0.7266666889190674","0.7266666889190674","0.8700000047683716","0.8700000047683716","0.8700000047683716","0.7699999809265137","0.7699999809265137","0.7699999809265137","0.8856250047683716","0.8856250047683716","0.8856250047683716","0.7825000286102295","0.7825000286102295","0.7825000286102295","0.9405882358551025","0.9405882358551025","0.9405882358551025","0.7599999904632568","0.7599999904632568","0.7599999904632568"
"80","0.9206249713897705","0.9206249713897705","0.9206249713897705","0.8424999713897705","0.8424999713897705","0.8424999713897705","0.8094117641448975","0.8094117641448975","0.8094117641448975","0.753333330154419","0.753333330154419","0.753333330154419","0.8700000047683716","0.8700000047683716","0.8700000047683716","0.7733333110809326","0.7733333110809326","0.7733333110809326","0.8824999928474426","0.8824999928474426","0.8824999928474426","0.7799999713897705","0.7799999713897705","0.7799999713897705","0.9529411792755127","0.9529411792755127","0.9529411792755127","0.7666666507720947","0.7666666507720947","0.7666666507720947"
"81","0.9193750023841858","0.9193750023841858","0.9193750023841858","0.8100000023841858","0.8100000023841858","0.8100000023841858","0.8147059082984924","0.8147059082984924","0.8147059082984924","0.746666669845581","0.746666669845581","0.746666669845581","0.8658823370933533","0.8658823370933533","0.8658823370933533","0.7866666913032532","0.7866666913032532","0.7866666913032532","0.8924999833106995","0.8924999833106995","0.8924999833106995","0.7799999713897705","0.7799999713897705","0.7799999713897705","0.9576470851898193","0.9576470851898193","0.9576470851898193","0.7733333110809326","0.7733333110809326","0.7733333110809326"
"82","0.9281250238418579","0.9281250238418579","0.9281250238418579","0.8274999856948853","0.8274999856948853","0.8274999856948853","0.8023529648780823","0.8023529648780823","0.8023529648780823","0.7666666507720947","0.7666666507720947","0.7666666507720947","0.8717647194862366","0.8717647194862366","0.8717647194862366","0.7666666507720947","0.7666666507720947","0.7666666507720947","0.8887500166893005","0.8887500166893005","0.8887500166893005","0.7350000143051147","0.7350000143051147","0.7350000143051147","0.9523529410362244","0.9523529410362244","0.9523529410362244","0.753333330154419","0.753333330154419","0.753333330154419"
"83","0.9287499785423279","0.9287499785423279","0.9287499785423279","0.8100000023841858","0.8100000023841858","0.8100000023841858","0.7935293912887573","0.7935293912887573","0.7935293912887573","0.7433333396911621","0.7433333396911621","0.7433333396911621","0.8799999952316284","0.8799999952316284","0.8799999952316284","0.8033333420753479","0.8033333420753479","0.8033333420753479","0.8918750286102295","0.8918750286102295","0.8918750286102295","0.7699999809265137","0.7699999809265137","0.7699999809265137","0.9476470351219177","0.9476470351219177","0.9476470351219177","0.753333330154419","0.753333330154419","0.753333330154419"
"84","0.9262499809265137","0.9262499809265137","0.9262499809265137","0.8525000214576721","0.8525000214576721","0.8525000214576721","0.8082352876663208","0.8082352876663208","0.8082352876663208","0.75","0.75","0.75","0.8764705657958984","0.8764705657958984","0.8764705657958984","0.7766666412353516","0.7766666412353516","0.7766666412353516","0.8887500166893005","0.8887500166893005","0.8887500166893005","0.7724999785423279","0.7724999785423279","0.7724999785423279","0.9523529410362244","0.9523529410362244","0.9523529410362244","0.7666666507720947","0.7666666507720947","0.7666666507720947"
"85","0.9293749928474426","0.9293749928474426","0.9293749928474426","0.8475000262260437","0.8475000262260437","0.8475000262260437","0.8082352876663208","0.8082352876663208","0.8082352876663208","0.746666669845581","0.746666669845581","0.746666669845581","0.8658823370933533","0.8658823370933533","0.8658823370933533","0.7933333516120911","0.7933333516120911","0.7933333516120911","0.8956249952316284","0.8956249952316284","0.8956249952316284","0.7875000238418579","0.7875000238418579","0.7875000238418579","0.9576470851898193","0.9576470851898193","0.9576470851898193","0.746666669845581","0.746666669845581","0.746666669845581"
"86","0.9262499809265137","0.9262499809265137","0.9262499809265137","0.8299999833106995","0.8299999833106995","0.8299999833106995","0.8111764788627625","0.8111764788627625","0.8111764788627625","0.7933333516120911","0.7933333516120911","0.7933333516120911","0.8729411959648132","0.8729411959648132","0.8729411959648132","0.7699999809265137","0.7699999809265137","0.7699999809265137","0.9018750190734863","0.9018750190734863","0.9018750190734863","0.7699999809265137","0.7699999809265137","0.7699999809265137","0.953529417514801","0.953529417514801","0.953529417514801","0.75","0.75","0.75"
"87","0.9281250238418579","0.9281250238418579","0.9281250238418579","0.8399999737739563","0.8399999737739563","0.8399999737739563","0.8100000023841858","0.8100000023841858","0.8100000023841858","0.7433333396911621","0.7433333396911621","0.7433333396911621","0.8782352805137634","0.8782352805137634","0.8782352805137634","0.79666668176651","0.79666668176651","0.79666668176651","0.8943750262260437","0.8943750262260437","0.8943750262260437","0.7825000286102295","0.7825000286102295","0.7825000286102295","0.9629411697387695","0.9629411697387695","0.9629411697387695","0.7666666507720947","0.7666666507720947","0.7666666507720947"
"88","0.9356250166893005","0.9356250166893005","0.9356250166893005","0.8274999856948853","0.8274999856948853","0.8274999856948853","0.817058801651001","0.817058801651001","0.817058801651001","0.75","0.75","0.75","0.8729411959648132","0.8729411959648132","0.8729411959648132","0.7933333516120911","0.7933333516120911","0.7933333516120911","0.8956249952316284","0.8956249952316284","0.8956249952316284","0.7450000047683716","0.7450000047683716","0.7450000047683716","0.9564706087112427","0.9564706087112427","0.9564706087112427","0.7433333396911621","0.7433333396911621","0.7433333396911621"
